match_id,game,date,tournament,series,team1_id,team1_name,team2_id,team2_name,winner_id,label,n_games
1462404,cs-go,2026-04-25 22:27:37+00:00,Group A,Season 20 2026,138621,It's a Secret,136064,Chicken Coop Esports,136064,0,3
1456328,cs-go,2026-04-25 22:30:28+00:00,Playoffs,Summit season 3 2026,126709,9z,137320,Vasco Esports,126709,1,3
1449762,cs-go,2026-04-25 22:53:12+00:00,Playoffs,Season 3 2026,3249,BIG,3218,NIP,3218,0,3
1462415,cs-go,2026-04-25 23:30:01+00:00,Group C,Season 20 2026,133686,Passion UA,134300,NuTorious,133686,1,3
1462409,cs-go,2026-04-25 23:55:52+00:00,Group B,Season 20 2026,137498,Foxtrot Esports,138421,EMPIRE,138421,0,3
1462405,cs-go,2026-04-26 01:04:54+00:00,Group A,Season 20 2026,130401,InControl,136064,Chicken Coop Esports,136064,0,3
1462420,cs-go,2026-04-26 02:13:19+00:00,Group D,Season 20 2026,136318,Marsborne,137510,Voca,136318,1,3
1462410,cs-go,2026-04-26 03:08:51+00:00,Group B,Season 20 2026,132366,LAG Gaming,138421,EMPIRE,132366,1,3
1463485,cs-go,2026-04-26 04:05:51+00:00,Playoffs,Season 20 2026,135273,Wildcard,136064,Chicken Coop Esports,135273,1,3
1463482,cs-go,2026-04-26 05:40:33+00:00,Playoffs,Season 20 2026,133435,M80,136318,Marsborne,136318,0,3
1463484,cs-go,2026-04-26 05:46:29+00:00,Playoffs,Season 20 2026,3256,NRG,133686,Passion UA,133686,0,3
1463483,cs-go,2026-04-26 06:05:37+00:00,Playoffs,Season 20 2026,136002,Fisher College,132366,LAG Gaming,136002,1,3
1458880,cs-go,2026-04-26 10:09:05+00:00,Group A,Closed Qualifier #1 2026,138616,FromPR,129922,EC BANGA,138616,1,3
1458879,cs-go,2026-04-26 10:16:34+00:00,Group A,Closed Qualifier #1 2026,133063,UNiTY esports,138617,INOX Division,138617,0,3
1458888,cs-go,2026-04-26 10:21:14+00:00,Group D,Season 48 2026,138405,Z7 Esports,137967,ReThink,137967,0,3
1431955,cs-go,2026-04-26 10:24:38+00:00,Playoffs,Season 7 2026,3249,BIG,136659,SPARTA,3249,1,3
1463986,cs-go,2026-04-26 10:41:28+00:00,Playoffs,2026,137861,STATE,133941,Sashi Academy,137861,1,3
1457344,cs-go,2026-04-26 10:43:43+00:00,Playoffs,Oceania Cup #4 season 51 2026,137596,Time Waves,138090,Skele,138090,0,3
1463987,cs-go,2026-04-26 10:45:30+00:00,Playoffs,2026,127911,MASONIC,137950,WAZABI,127911,1,3
1452817,cs-go,2026-04-26 12:03:04+00:00,Group B,Regular season 4 2026,136786,LPH Gaming,138129,BOJONG,136786,1,3
1463380,cs-go,2026-04-26 12:19:08+00:00,Regular Season,Season 13 2026,138626,cirahvi,138131,BoyBand,138626,1,3
1458887,cs-go,2026-04-26 12:19:32+00:00,Group D,Season 48 2026,130733,KUUSAMO.gg,131591,XI Esport,130733,1,3
1431957,cs-go,2026-04-26 12:30:16+00:00,Playoffs,Season 7 2026,136900,Ursa,138610,Walczaki,138610,0,3
1450342,cs-go,2026-04-26 12:41:56+00:00,Playoffs,2026,126408,9INE,137296,Gentle Mates,137296,0,3
1458869,cs-go,2026-04-26 13:35:29+00:00,Group C,Closed Qualifier #1 2026,128394,AaB Esport,136516,BASEMENT BOYS,128394,1,3
1449748,cs-go,2026-04-26 13:45:19+00:00,Playoffs,Challengers Series 1 2026,134815,RUSTEC,126624,Brute,134815,1,3
1463985,cs-go,2026-04-26 14:07:36+00:00,Playoffs,Season 25 2026,136786,LPH Gaming,137708,BET-M 33,137708,0,3
1458866,cs-go,2026-04-26 14:23:32+00:00,Group D,Closed Qualifier #1 2026,137080,MANA eSports,130590,The Last Resort,130590,0,3
1457015,cs-go,2026-04-26 14:24:56+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,138151,NEXVOID,135162,Boring Players,138151,1,3
1449763,cs-go,2026-04-26 14:38:21+00:00,Playoffs,Season 3 2026,131441,Monte,3218,NIP,131441,1,3
1457014,cs-go,2026-04-26 14:49:58+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,137344,Legion,134264,Chinggis Warriors,134264,0,3
1452820,cs-go,2026-04-26 14:52:52+00:00,Group C,Regular season 4 2026,136846,Prestige,133941,Sashi Academy,136846,1,3
1463381,cs-go,2026-04-26 14:54:16+00:00,Regular Season,Season 13 2026,137707,SINQU,127829,TOOMUCHVIDEOGAMES,127829,0,3
1457012,cs-go,2026-04-26 14:57:04+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,135214,Alter Ego,134069,The QUBE Esports,135214,1,3
1449749,cs-go,2026-04-26 15:29:48+00:00,Playoffs,Challengers Series 1 2026,138617,INOX Division,134815,RUSTEC,134815,0,3
1450341,cs-go,2026-04-26 15:30:27+00:00,Playoffs,2026,127014,Sinners,137112,KOLESIE,127014,1,3
1463988,cs-go,2026-04-26 15:33:15+00:00,Playoffs,2026,137861,STATE,127911,MASONIC,137861,1,3
1457017,cs-go,2026-04-26 15:43:20+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,138152,BMZ,137353,Last Bullet,138152,1,3
1457013,cs-go,2026-04-26 16:06:17+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,130329,Rare Atom,136330,Just Swing,136330,0,3
1458876,cs-go,2026-04-26 16:24:30+00:00,Group B,Closed Qualifier #1 2026,3251,ENCE,126417,Lilmix,3251,1,3
1431956,cs-go,2026-04-26 16:58:58+00:00,Playoffs,Season 7 2026,124522,Nemiga,133542,CYBERSHOKE Esports,124522,1,3
1463382,cs-go,2026-04-26 17:24:11+00:00,Regular Season,Season 13 2026,138627,KAJO,130733,KUUSAMO.gg,130733,0,3
1459531,cs-go,2026-04-26 18:10:41+00:00,Group Stage,Brazil 2026,126377,Imperial,131538,Yawara Esports,131538,0,3
1456868,cs-go,2026-04-26 18:46:50+00:00,Playoffs,Europe Cup #4 season 51 2026,134815,RUSTEC,136560,Phantom,136560,0,3
1456882,cs-go,2026-04-26 19:01:37+00:00,Playoffs,Europe Cup #4 season 51 2026,135321,G2 Ares,138370,Lavked,138370,0,3
1431958,cs-go,2026-04-26 19:12:40+00:00,Playoffs,Season 7 2026,133725,Alliance,135673,Nuclear TigeRES,135673,0,3
1463486,cs-go,2026-04-26 19:22:36+00:00,Playoffs,Season 20 2026,136318,Marsborne,136002,Fisher College,136002,0,3
1456867,cs-go,2026-04-26 19:31:16+00:00,Playoffs,Europe Cup #4 season 51 2026,130590,The Last Resort,138406,Just Players,130590,1,3
1456870,cs-go,2026-04-26 19:41:17+00:00,Playoffs,Europe Cup #4 season 51 2026,137708,BET-M 33,126694,BIG Academy,126694,0,3
1456869,cs-go,2026-04-26 19:45:41+00:00,Playoffs,Europe Cup #4 season 51 2026,132927,Rune Eaters,137474,Oldboys,137474,0,3
1463487,cs-go,2026-04-26 19:49:15+00:00,Playoffs,Season 20 2026,133686,Passion UA,135273,Wildcard,135273,0,3
1450343,cs-go,2026-04-26 19:54:05+00:00,Playoffs,2026,137296,Gentle Mates,127014,Sinners,127014,0,3
1456871,cs-go,2026-04-26 19:58:25+00:00,Playoffs,Europe Cup #4 season 51 2026,129413,Eternal Fire,126417,Lilmix,126417,0,3
1456884,cs-go,2026-04-26 20:00:33+00:00,Playoffs,Europe Cup #4 season 51 2026,137500,CYBERSHOKE Prospects,137075,Misa Esports,137500,1,3
1449764,cs-go,2026-04-26 20:04:31+00:00,Playoffs,Season 3 2026,3246,Heroic,131441,Monte,131441,0,5
1458881,cs-go,2026-04-26 20:12:47+00:00,Group A,Closed Qualifier #1 2026,138616,FromPR,133063,UNiTY esports,133063,0,3
1458871,cs-go,2026-04-26 20:18:18+00:00,Group C,Closed Qualifier #1 2026,134320,aimclub,136516,BASEMENT BOYS,136516,0,3
1459528,cs-go,2026-04-26 20:55:52+00:00,Group Stage,Brazil 2026,137992,Fluxo W7M,134355,Galorys,134355,0,3
1459529,cs-go,2026-04-26 20:56:18+00:00,Group Stage,Brazil 2026,137141,Crashers,138524,QUINTESSÊNCIA,138524,0,3
1463488,cs-go,2026-04-26 21:31:21+00:00,Playoffs,Season 20 2026,136318,Marsborne,133686,Passion UA,133686,0,3
1464033,cs-go,2026-04-26 21:37:37+00:00,Playoffs,Season 25 2026,128766,Spirit Academy,137708,BET-M 33,137708,0,3
1460360,cs-go,2026-04-26 22:12:57+00:00,Group A,North American 2026,138044,FarmVille,128002,OverKnight,138044,1,3
1456981,cs-go,2026-04-26 22:21:46+00:00,Playoffs,South America Cup #4 season 51 2026,131253,ODDIK,138156,RTT100,131253,1,3
1463489,cs-go,2026-04-26 22:45:07+00:00,Playoffs,Season 20 2026,136002,Fisher College,135273,Wildcard,135273,0,5
1456987,cs-go,2026-04-26 22:57:14+00:00,Playoffs,South America Cup #4 season 51 2026,134355,Galorys,3225,Keyd,134355,1,3
1456982,cs-go,2026-04-26 23:16:34+00:00,Playoffs,South America Cup #4 season 51 2026,136029,Fake do Biru,131848,largadosypelados,136029,1,3
1456983,cs-go,2026-04-26 23:48:36+00:00,Playoffs,South America Cup #4 season 51 2026,126377,Imperial,135580,Game Hunters,126377,1,3
1456985,cs-go,2026-04-26 23:59:49+00:00,Playoffs,South America Cup #4 season 51 2026,135468,ShindeN,128378,Procyon Gaming,135468,1,3
1456322,cs-go,2026-04-27 00:00:27+00:00,Playoffs,Summit season 3 2026,133708,Legacy,126709,9z,133708,1,5
1456988,cs-go,2026-04-27 00:03:43+00:00,Playoffs,South America Cup #4 season 51 2026,129800,MIBR Academy,137992,Fluxo W7M,129800,1,3
1456986,cs-go,2026-04-27 00:28:29+00:00,Playoffs,South America Cup #4 season 51 2026,125863,Isurus,133326,Bounty Hunters Esports,125863,1,3
1456946,cs-go,2026-04-27 02:20:48+00:00,Playoffs,North America Cup #4 2026,138421,EMPIRE,135230,Team Aether,135230,0,3
1456941,cs-go,2026-04-27 02:30:19+00:00,Playoffs,North America Cup #4 2026,137510,Voca,138368,Surge,137510,1,3
1456944,cs-go,2026-04-27 02:54:28+00:00,Playoffs,North America Cup #4 2026,133997,regain,136002,Fisher College,133997,1,3
1456942,cs-go,2026-04-27 03:21:29+00:00,Playoffs,North America Cup #4 2026,134773,F5 Esports,136064,Chicken Coop Esports,136064,0,3
1465433,cs-go,2026-04-27 09:46:14+00:00,Playoffs,Regular season 4 2026,136539,ALGO Esports,128394,AaB Esport,128394,0,3
1431968,cs-go,2026-04-27 09:55:15+00:00,Playoffs,Season 7 2026,138610,Walczaki,135673,Nuclear TigeRES,138610,1,3
1457346,cs-go,2026-04-27 10:28:52+00:00,Playoffs,Oceania Cup #4 season 51 2026,138015,Ding Cuts,138092,Abyssal,138092,0,3
1457345,cs-go,2026-04-27 10:32:00+00:00,Playoffs,Oceania Cup #4 season 51 2026,137594,THUNDER dOWNUNDER,138613,low cortisol,137594,1,3
1458883,cs-go,2026-04-27 10:41:43+00:00,Group A,Season 48 2026,136786,LPH Gaming,136593,Sangal ALTERS,136786,1,3
1457348,cs-go,2026-04-27 10:43:52+00:00,Playoffs,Oceania Cup #4 season 51 2026,125873,Ground Zero,138090,Skele,125873,1,3
1462479,cs-go,2026-04-27 10:59:10+00:00,Group A,Closed Qualifier: Series #1 2026,137861,STATE,126417,Lilmix,126417,0,3
1466495,cs-go,2026-04-27 11:20:00+00:00,Contenders Stage,Season 26 2026,138461,MAJIX ESPORTS,138639,Pitstop crew,138461,1,3
1431967,cs-go,2026-04-27 12:51:15+00:00,Playoffs,Season 7 2026,3249,BIG,124522,Nemiga,124522,0,3
1458885,cs-go,2026-04-27 13:23:31+00:00,Group B,Season 48 2026,126694,BIG Academy,128394,AaB Esport,126694,1,3
1462480,cs-go,2026-04-27 14:01:06+00:00,Group A,Closed Qualifier: Series #1 2026,136900,Ursa,126624,Brute,136900,1,3
1457024,cs-go,2026-04-27 14:12:44+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,130329,Rare Atom,137344,Legion,130329,1,3
1457025,cs-go,2026-04-27 14:33:40+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,135162,Boring Players,138283,Haunted House,135162,1,3
1457019,cs-go,2026-04-27 14:36:10+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,3248,TYLOO,135214,Alter Ego,3248,1,3
1466120,cs-go,2026-04-27 14:40:22+00:00,Contenders Stage,Season 26 2026,135126,FORZE Reload,138631,Privateer Gaming,135126,1,3
1465432,cs-go,2026-04-27 15:08:22+00:00,Playoffs,Regular season 4 2026,137324,Imperial Academy,136786,LPH Gaming,137324,1,3
1457026,cs-go,2026-04-27 15:25:29+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,137353,Last Bullet,137524,Team Arise,137353,1,3
1457020,cs-go,2026-04-27 15:25:42+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,136330,Just Swing,134264,Chinggis Warriors,134264,0,3
1457021,cs-go,2026-04-27 15:46:25+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,137155,Kaleido Gaming,138151,NEXVOID,138151,0,3
1462484,cs-go,2026-04-27 15:58:25+00:00,Group B,Closed Qualifier: Series #1 2026,138624,NNP,136815,HEROIC Academy,138624,1,3
1458889,cs-go,2026-04-27 16:34:38+00:00,Group C,Season 48 2026,136539,ALGO Esports,133941,Sashi Academy,136539,1,3
1448778,cs-go,2026-04-27 16:44:02+00:00,Group Stage,Season 32 2026,137950,WAZABI,138577,AaB Bulls,138577,0,3
1431969,cs-go,2026-04-27 16:57:54+00:00,Playoffs,Season 7 2026,124522,Nemiga,138610,Walczaki,124522,1,3
1466119,cs-go,2026-04-27 17:06:35+00:00,Contenders Stage,Season 26 2026,130739,PLATOON,132795,INFURITY Gaming,132795,0,3
1465443,cs-go,2026-04-27 17:06:37+00:00,Regular Season,Advanced Europe season 57 2026,135227,ENJOY,137324,Imperial Academy,135227,1,1
1465445,cs-go,2026-04-27 17:22:43+00:00,Regular Season,Advanced Europe season 57 2026,127899,VP.Prodigy,138560,PeePuP,127899,1,1
1463383,cs-go,2026-04-27 17:36:00+00:00,Regular Season,Season 13 2026,3251,ENCE,138129,BOJONG,3251,1,3
1433395,cs-go,2026-04-27 17:43:59+00:00,Regular Season,Advanced Europe season 57 2026,131162,BIG EQUIPA,137707,SINQU,137707,0,1
1448779,cs-go,2026-04-27 17:58:26+00:00,Group Stage,Season 32 2026,137953,Fortress,138575,FLOD,137953,1,3
1438514,cs-go,2026-04-27 18:03:13+00:00,Group Stage,Online Stage 2026,133063,UNiTY esports,129160,MOUZ NXT,133063,1,3
1456892,cs-go,2026-04-27 18:31:19+00:00,Playoffs,Europe Cup #4 season 51 2026,126694,BIG Academy,137474,Oldboys,126694,1,3
1462485,cs-go,2026-04-27 18:35:59+00:00,Group B,Closed Qualifier: Series #1 2026,137701,Bebop,138617,INOX Division,138617,0,3
1456890,cs-go,2026-04-27 18:38:08+00:00,Playoffs,Europe Cup #4 season 51 2026,134251,Rebels Gaming,137790,against All authority,134251,1,3
1456889,cs-go,2026-04-27 18:43:17+00:00,Playoffs,Europe Cup #4 season 51 2026,128519,GenOne,136659,SPARTA,136659,0,3
1456893,cs-go,2026-04-27 18:47:00+00:00,Playoffs,Europe Cup #4 season 51 2026,138370,Lavked,126417,Lilmix,138370,1,3
1465455,cs-go,2026-04-27 18:48:00+00:00,Regular Season,Advanced Europe season 57 2026,138561,TEAM_COPH9K,126515,ENRAGE,138561,1,1
1465458,cs-go,2026-04-27 18:48:26+00:00,Regular Season,Advanced Europe season 57 2026,130594,Dripmen,138478,Project 91,138478,0,1
1465450,cs-go,2026-04-27 18:48:41+00:00,Regular Season,Advanced Europe season 57 2026,127899,VP.Prodigy,137967,ReThink,127899,1,1
1456887,cs-go,2026-04-27 18:58:04+00:00,Playoffs,Europe Cup #4 season 51 2026,137289,Team Nemesis,138236,Hashiras,137289,1,3
1448780,cs-go,2026-04-27 18:58:20+00:00,Group Stage,Season 32 2026,133941,Sashi Academy,138169,Evo Novo,133941,1,3
1465447,cs-go,2026-04-27 19:01:42+00:00,Regular Season,Advanced Europe season 57 2026,133991,ZOTIX,134037,Banger Gang,134037,0,1
1465451,cs-go,2026-04-27 19:01:48+00:00,Regular Season,Advanced Europe season 57 2026,135913,Diamant Esports,138560,PeePuP,138560,0,1
1465452,cs-go,2026-04-27 19:01:52+00:00,Regular Season,Advanced Europe season 57 2026,138129,BOJONG,131591,XI Esport,131591,0,1
1465459,cs-go,2026-04-27 19:07:28+00:00,Regular Season,Advanced Europe season 57 2026,137943,LFO,137659,TNT,137943,1,1
1456891,cs-go,2026-04-27 19:36:25+00:00,Playoffs,Europe Cup #4 season 51 2026,130590,The Last Resort,136560,Phantom,136560,0,3
1438515,cs-go,2026-04-27 19:51:57+00:00,Group Stage,Online Stage 2026,138610,Walczaki,138496,Clutchain,138610,1,3
1456888,cs-go,2026-04-27 20:02:41+00:00,Playoffs,Europe Cup #4 season 51 2026,3217,fnatic,133269,Leo Team,3217,1,3
1448775,cs-go,2026-04-27 20:39:40+00:00,Group Stage,Season 32 2026,138578,MASQ,138604,L.820,138578,1,3
1465457,cs-go,2026-04-27 20:46:51+00:00,Regular Season,Advanced Europe season 57 2026,133991,ZOTIX,138478,Project 91,133991,1,1
1465460,cs-go,2026-04-27 20:58:20+00:00,Contenders Stage,Season 26 2026,137236,3DMAX Academy,135514,NeverPlay,135514,0,3
1463384,cs-go,2026-04-27 21:01:14+00:00,Regular Season,Season 13 2026,3251,ENCE,138131,BoyBand,138131,0,3
1456992,cs-go,2026-04-27 22:37:12+00:00,Playoffs,South America Cup #4 season 51 2026,134355,Galorys,129800,MIBR Academy,134355,1,3
1456993,cs-go,2026-04-27 22:43:55+00:00,Playoffs,South America Cup #4 season 51 2026,138156,RTT100,131848,largadosypelados,131848,0,3
1456990,cs-go,2026-04-27 22:45:03+00:00,Playoffs,South America Cup #4 season 51 2026,126377,Imperial,131538,Yawara Esports,126377,1,3
1456991,cs-go,2026-04-27 23:03:01+00:00,Playoffs,South America Cup #4 season 51 2026,135468,ShindeN,125863,Isurus,125863,0,3
1460361,cs-go,2026-04-27 23:15:27+00:00,Group A,North American 2026,135230,Team Aether,132756,shimmer,135230,1,3
1456989,cs-go,2026-04-27 23:39:45+00:00,Playoffs,South America Cup #4 season 51 2026,131253,ODDIK,136029,Fake do Biru,136029,0,3
1456995,cs-go,2026-04-27 23:41:35+00:00,Playoffs,South America Cup #4 season 51 2026,128378,Procyon Gaming,133326,Bounty Hunters Esports,133326,0,3
1456996,cs-go,2026-04-28 00:00:55+00:00,Playoffs,South America Cup #4 season 51 2026,3225,Keyd,137992,Fluxo W7M,3225,1,3
1460366,cs-go,2026-04-28 01:58:41+00:00,Group B,North American 2026,130401,InControl,138422,girl kissers,130401,1,3
1456953,cs-go,2026-04-28 02:18:23+00:00,Playoffs,North America Cup #4 2026,138368,Surge,134773,F5 Esports,134773,0,3
1456952,cs-go,2026-04-28 02:32:09+00:00,Playoffs,North America Cup #4 2026,137350,Reign Above,138044,FarmVille,138044,0,3
1456950,cs-go,2026-04-28 03:44:23+00:00,Playoffs,North America Cup #4 2026,132891,Zomblers,133997,regain,132891,1,3
1456955,cs-go,2026-04-28 03:44:27+00:00,Playoffs,North America Cup #4 2026,134333,Wanted Goons,138421,EMPIRE,134333,1,3
1465431,cs-go,2026-04-28 09:44:31+00:00,Playoffs,Regular season 4 2026,126491,NAVI Junior,136846,Prestige,136846,0,3
1462481,cs-go,2026-04-28 09:53:36+00:00,Group A,Closed Qualifier: Series #1 2026,137861,STATE,126624,Brute,137861,1,3
1466494,cs-go,2026-04-28 11:13:46+00:00,Contenders Stage,Season 26 2026,138163,Younglings,130779,gothboiclique,138163,1,3
1457352,cs-go,2026-04-28 11:17:46+00:00,Playoffs,Oceania Cup #4 season 51 2026,137596,Time Waves,138613,low cortisol,138613,0,3
1457351,cs-go,2026-04-28 11:53:09+00:00,Playoffs,Oceania Cup #4 season 51 2026,126278,FURY,138090,Skele,126278,1,3
1458892,cs-go,2026-04-28 12:09:24+00:00,Group D,Season 48 2026,137967,ReThink,131591,XI Esport,137967,1,3
1462486,cs-go,2026-04-28 12:23:38+00:00,Group B,Closed Qualifier: Series #1 2026,136815,HEROIC Academy,137701,Bebop,137701,0,3
1466493,cs-go,2026-04-28 13:57:01+00:00,Contenders Stage,Season 26 2026,136564,Ctrl Alt Defeat,137235,VP.Future,137235,0,3
1465430,cs-go,2026-04-28 14:15:31+00:00,Playoffs,Regular season 4 2026,126694,BIG Academy,137967,ReThink,126694,1,3
1460947,cs-go,2026-04-28 14:21:55+00:00,Group Stage,Series #1 season 4 2026,131538,Yawara Esports,137459,Alzon,131538,1,3
1457029,cs-go,2026-04-28 14:45:18+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,135162,Boring Players,136330,Just Swing,136330,0,3
1457028,cs-go,2026-04-28 15:21:46+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,130329,Rare Atom,137155,Kaleido Gaming,130329,1,3
1467059,cs-go,2026-04-28 15:30:24+00:00,Group Stage,Europe Series #1 season 2 2026,138370,Lavked,137790,against All authority,138370,1,3
1466515,cs-go,2026-04-28 15:33:27+00:00,Regular Season,Advanced Europe season 57 2026,133125,Aurora Young Blood,138560,PeePuP,133125,1,1
1467056,cs-go,2026-04-28 15:42:30+00:00,Group Stage,Europe Series #1 season 2 2026,136815,HEROIC Academy,133988,HyperSpirit,136815,1,3
1463385,cs-go,2026-04-28 15:49:45+00:00,Regular Season,Season 13 2026,127829,TOOMUCHVIDEOGAMES,138129,BOJONG,127829,1,3
1457027,cs-go,2026-04-28 15:52:17+00:00,Playoffs,Asia-Pacific Cup #4 season 51 2026,138152,BMZ,134069,The QUBE Esports,134069,0,3
1467053,cs-go,2026-04-28 15:54:03+00:00,Group Stage,Europe Series #1 season 2 2026,133542,CYBERSHOKE Esports,137703,ex-Zero Tenacity,137703,0,3
1466516,cs-go,2026-04-28 16:43:18+00:00,Regular Season,Advanced Europe season 57 2026,130570,QUAZAR,138465,Arch,138465,0,1
1465444,cs-go,2026-04-28 16:44:14+00:00,Regular Season,Advanced Europe season 57 2026,138462,Clutchain Female,138479,uust _esports,138479,0,1
1467058,cs-go,2026-04-28 16:45:49+00:00,Group Stage,Europe Series #1 season 2 2026,137416,TNC,128519,GenOne,128519,0,3
1458891,cs-go,2026-04-28 16:53:16+00:00,Group C,Season 48 2026,126491,NAVI Junior,136539,ALGO Esports,136539,0,3
1462482,cs-go,2026-04-28 16:57:40+00:00,Group A,Closed Qualifier: Series #1 2026,126417,Lilmix,136900,Ursa,126417,1,3
1438516,cs-go,2026-04-28 17:16:05+00:00,Playoffs,Online Stage 2026,138610,Walczaki,125071,Tricked,138610,1,3
1454772,cs-go,2026-04-28 17:25:24+00:00,Regular Season,Advanced Europe season 57 2026,135978,eternal premium,135321,G2 Ares,135978,1,1
1466517,cs-go,2026-04-28 17:26:10+00:00,Regular Season,Advanced Europe season 57 2026,137449,OlyBet SB,135474,Fire Flux Esports,137449,1,1
1466518,cs-go,2026-04-28 18:00:39+00:00,Regular Season,Advanced Europe season 57 2026,137271,FC Famalicão Esports,134037,Banger Gang,134037,0,1
1462487,cs-go,2026-04-28 18:36:26+00:00,Group B,Closed Qualifier: Series #1 2026,138624,NNP,138617,INOX Division,138617,0,3
1456896,cs-go,2026-04-28 18:36:29+00:00,Playoffs,Europe Cup #4 season 51 2026,126694,BIG Academy,128519,GenOne,128519,0,3
1466520,cs-go,2026-04-28 18:39:53+00:00,Regular Season,Advanced Europe season 57 2026,138129,BOJONG,135474,Fire Flux Esports,135474,0,1
1456898,cs-go,2026-04-28 19:01:17+00:00,Playoffs,Europe Cup #4 season 51 2026,137500,CYBERSHOKE Prospects,138236,Hashiras,138236,0,3
1438517,cs-go,2026-04-28 19:02:07+00:00,Playoffs,Online Stage 2026,128327,Young Ninjas,133063,UNiTY esports,128327,1,3
1463386,cs-go,2026-04-28 19:09:29+00:00,Regular Season,Season 13 2026,138626,cirahvi,130733,KUUSAMO.gg,138626,1,3
1467071,cs-go,2026-04-28 19:19:29+00:00,Playoffs,Masters Division season 10 2026,138642,MAGIC PIGGY,130594,Dripmen,130594,0,3
1456897,cs-go,2026-04-28 19:22:11+00:00,Playoffs,Europe Cup #4 season 51 2026,138370,Lavked,133269,Leo Team,138370,1,3
1456895,cs-go,2026-04-28 19:44:49+00:00,Playoffs,Europe Cup #4 season 51 2026,137790,against All authority,136560,Phantom,136560,0,3
1467054,cs-go,2026-04-28 20:01:32+00:00,Group Stage,Europe Series #1 season 2 2026,128394,AaB Esport,130590,The Last Resort,130590,0,3
1467055,cs-go,2026-04-28 20:46:16+00:00,Group Stage,Europe Series #1 season 2 2026,138610,Walczaki,137440,ASTRAL,137440,0,3
1467057,cs-go,2026-04-28 20:49:53+00:00,Group Stage,Europe Series #1 season 2 2026,136659,SPARTA,128629,megoshort,136659,1,3
1460907,cs-go,2026-04-28 21:34:44+00:00,Group B,April 2026,129384,FURIA fe,138086,METANOIA WOLVES,138086,0,3
1460949,cs-go,2026-04-28 21:36:56+00:00,Group Stage,Series #1 season 4 2026,137320,Vasco Esports,138111,Damajuana,137320,1,3
1467069,cs-go,2026-04-28 22:12:47+00:00,Playoffs,Masters Division season 10 2026,138645,Messiah,138644,SSSghoul,138645,1,3
1456998,cs-go,2026-04-28 22:25:30+00:00,Playoffs,South America Cup #4 season 51 2026,135580,Game Hunters,135468,ShindeN,135468,0,3
1460362,cs-go,2026-04-28 22:57:51+00:00,Group A,North American 2026,138044,FarmVille,135230,Team Aether,135230,0,3
1456997,cs-go,2026-04-28 23:02:22+00:00,Playoffs,South America Cup #4 season 51 2026,129800,MIBR Academy,131848,largadosypelados,129800,1,3
1456999,cs-go,2026-04-28 23:03:27+00:00,Playoffs,South America Cup #4 season 51 2026,131538,Yawara Esports,133326,Bounty Hunters Esports,133326,0,3
1460951,cs-go,2026-04-28 23:51:10+00:00,Group Stage,Series #1 season 4 2026,129384,FURIA fe,131849,paiN Academy,131849,0,3
1457000,cs-go,2026-04-29 00:07:33+00:00,Playoffs,South America Cup #4 season 51 2026,131253,ODDIK,3225,Keyd,3225,0,3
1460367,cs-go,2026-04-29 01:59:13+00:00,Group B,North American 2026,127826,Incognito,130401,InControl,130401,0,3
1456958,cs-go,2026-04-29 02:27:09+00:00,Playoffs,North America Cup #4 2026,136002,Fisher College,135230,Team Aether,136002,1,3
1456959,cs-go,2026-04-29 02:46:26+00:00,Playoffs,North America Cup #4 2026,133997,regain,134333,Wanted Goons,133997,1,3
1456957,cs-go,2026-04-29 03:41:23+00:00,Playoffs,North America Cup #4 2026,134773,F5 Esports,137350,Reign Above,137350,0,3
1466108,cs-go,2026-04-29 09:42:25+00:00,Playoffs,Regular season 4 2026,136786,LPH Gaming,136539,ALGO Esports,136539,0,3
1462489,cs-go,2026-04-29 09:57:41+00:00,Group C,Closed Qualifier: Series #1 2026,137080,MANA eSports,133988,HyperSpirit,137080,1,3
1468030,cs-go,2026-04-29 10:18:51+00:00,Playoffs,Season 48 2026,138281,Passion Academy,137967,ReThink,137967,0,3
1457350,cs-go,2026-04-29 10:32:13+00:00,Playoffs,Oceania Cup #4 season 51 2026,127125,MARKandLARRY,125873,Ground Zero,125873,0,3
1457354,cs-go,2026-04-29 11:00:32+00:00,Playoffs,Oceania Cup #4 season 51 2026,138015,Ding Cuts,138613,low cortisol,138015,1,3
1457349,cs-go,2026-04-29 11:59:48+00:00,Playoffs,Oceania Cup #4 season 51 2026,137594,THUNDER dOWNUNDER,138092,Abyssal,137594,1,3
